a_y,a_z,a_x,i_y,i_z,i_x,u_y,u_z,u_x
0.6715858642,0.2051683629,0.2487873581,0.1726794119,0.9727664671,0.1137379285,0.409412664,0.2525809397,0.4785906786
0.577718749,0.2527157198,0.3335070018,0.247782025,0.8525925629,0.0772596534,0.2758633305,0.3565209418,0.5140281676
0.6367156316,0.2353486186,0.3144485407,0.2890090983,0.8902648541,0.1132260207,0.39928498,0.1659684316,0.6485602415
0.670896678,0.1863798207,0.3608727202,0.2809115572,0.9276283601,0.1033800718,0.3172839929,0.3079170845,0.5674070459
0.6005134415,0.2067989422,0.3923364719,0.2769892112,0.8958673832,0.0982072337,0.2996881434,0.3354664596,0.5368118855
0.6561942052,0.1544664945,0.3491520295,0.1856374491,0.9370947829,0.103548503,0.2052228604,0.3446904829,0.5881319874
0.3944175912,0.4295140363,0.4036422315,0.2512900629,0.9425965361,0.0741212894,0.2455582789,0.3322605763,0.6127778357
0.7353750234,0.2150195443,0.3025614278,0.3056644448,0.8461732586,0.1155566838,0.3742212832,0.3282234279,0.4564894907
0.4672796287,0.3267559886,0.4650451383,0.1681678714,0.9821042469,0.1054628689,0.3493869192,0.5852687757,0.3005015237
0.6354890729,0.2410631963,0.287703323,0.1300342531,0.937509356,0.1889392636,0.1503603023,0.5522189652,0.417954435
0.5312137942,0.3416946349,0.3014297437,0.1949124836,0.9470303252,0.1193869473,0.356052984,0.6087642042,0.2583809819
0.7015261748,0.2415226815,0.2649538089,0.1822482829,0.9875978254,0.1279559564,0.3090084261,0.3630576317,0.502832508
0.6636709932,0.2214403869,0.3144660762,0.163450659,1.0137407713,0.0586478254,0.2994131265,0.3627487995,0.4929650146
0.6399292437,0.2222209711,0.3161443605,0.1691068467,0.997795655,0.1159886434,0.4322550434,0.426735931,0.3480641885
0.584232626,0.2349161616,0.3900593753,0.2978537669,0.8667526829,0.0858393112,0.3092704116,0.2526818441,0.6603469291
0.4889137035,0.2455077732,0.4615303914,0.225813092,0.7782117218,0.1753877109,0.3943654999,0.5664815659,0.2437141984
0.6123521545,0.2458963669,0.2315407818,0.2001307597,0.8351084979,0.173632395,0.2744000101,0.3620756439,0.408446958
0.4502765502,0.3897265222,0.3703749551,0.2373050933,0.9374086214,0.1500910314,0.2931645938,0.8345483158,0.2102682523
0.5371161406,0.2869474132,0.3625659672,0.2270141548,0.8683357299,0.1058786366,0.3126566466,0.3310107833,0.5190621167
0.6497883692,0.1589110938,0.4521060359,0.2872756849,0.8477530963,0.1383220451,0.2177724989,0.4841490385,0.4473071962
0.5994294579,0.2445035618,0.4099492024,0.1492589743,1.0377361566,0.0727225288,0.2562113595,0.2594944787,0.6132329513
0.6361488426,0.2381003378,0.2862538338,0.3556694507,0.8108475844,0.1482317482,0.4144501464,0.2389011082,0.4953957062
0.5226054121,0.2527224559,0.4037073685,0.2563233876,0.9241866164,0.1411828523,0.2691801288,0.3900461328,0.542614507
0.5838011699,0.2193905574,0.3969195789,0.1522570124,0.9647370759,0.104085824,0.1895928917,0.3912682399,0.5693358609
0.6114471181,0.2878866468,0.3116657405,0.257428752,0.9028046283,0.0987739879,0.2385602618,0.3807820429,0.4914404825
0.579344319,0.2530980231,0.3672882205,0.2880055076,0.8595825415,0.1140508176,0.2977015338,0.3309512734,0.5234645071
0.3711674538,0.4653158755,0.400680034,0.1431111677,1.0304713312,0.0897690749,0.1522202744,0.3809709693,0.6232913062
0.6473757595,0.1881733155,0.319826764,0.2158576824,0.9427792336,0.1264027787,0.1482290797,0.4351644977,0.562354005
0.4994105602,0.3722108935,0.3735557169,0.0847345567,1.0939459371,0.1372033488,0.1712188889,0.5751057,0.4366459651
0.5788707059,0.2430139255,0.2819959175,0.2516672668,0.8199371626,0.1719501661,0.347118463,0.3758036351,0.4208474641
0.5245549696,0.2620624975,0.4084039657,0.1483598618,0.9558655828,0.1423585305,0.2787309323,0.4227967538,0.4929228144
0.5884108214,0.2656763064,0.3962502593,0.2235038338,0.9392351501,0.1146303499,0.3286189412,0.2994814575,0.5278647231
0.523965431,0.2755234438,0.3725726087,0.1472243273,0.9359691777,0.118592531,0.1600208367,0.5152211298,0.4591974085
0.5615116778,0.2184967322,0.3799577422,0.1457224906,0.9717018982,0.1394488041,0.2704189254,0.3353962321,0.5454368224
0.5901700551,0.2537695255,0.3439873081,0.2781870965,0.8018581018,0.177803912,0.3028584473,0.3500431559,0.4859556757
0.6490814213,0.1920292494,0.2962119188,0.2223205421,0.866346524,0.1582429564,0.3543645417,0.4116837183,0.3441747076
0.5421772756,0.2602857198,0.2581253094,0.2856044359,0.8344328797,0.1097229505,0.3054270662,0.3491119744,0.467030121
0.64473464,0.1277963157,0.3213862232,0.1635754874,0.9248123022,0.1525259655,0.3786876769,0.5782340419,0.309515078
0.6466477598,0.2035118047,0.3848479691,0.2645775796,0.8954614535,0.1186535094,0.3092982578,0.3406740231,0.4908827334
0.6230052937,0.1372125146,0.3720283679,0.1548681337,0.9822530595,0.0851383634,0.2799297608,0.2695118881,0.5764043685
0.6204856815,0.2451688118,0.3258872161,0.257065703,0.9185436645,0.0891345224,0.330039255,0.3362533943,0.5596638523
0.5976362422,0.2722486199,0.2943487811,0.2697560935,0.8159610475,0.1074666285,0.2763314262,0.3731620617,0.5088354492
0.7076255908,0.1934052434,0.2316008165,0.2243519131,0.931590239,0.1163155325,0.2330260027,0.4135526508,0.5061202457
0.5610007289,0.25867651,0.3223781489,0.2051779914,0.9570736746,0.0857637035,0.3042802833,0.3485184052,0.5385885934
0.5852327564,0.2597961073,0.4268523685,0.0828253885,1.0275408239,0.2055514456,0.2558670308,0.4256114875,0.4238611832
0.6348328309,0.2347184234,0.2791703154,0.3287007068,0.759130904,0.1106918842,0.3267685363,0.3206620769,0.4931260684
0.6210252966,0.2005313495,0.3508866986,0.24934865,0.811905838,0.1184178176,0.3311743736,0.2580321,0.5280576146
0.4580827183,0.3754465762,0.3829968978,0.2181421517,0.9474417289,0.1030291131,0.2976539596,0.3029469843,0.5982679182
0.6808523719,0.1606831326,0.2693118615,0.263720589,0.8299136694,0.117613408,0.2711541701,0.3979062523,0.5731949698
0.6509761314,0.2223310885,0.2629904055,0.1841637771,0.926499152,0.1144151086,0.2194820155,0.3872830539,0.5047300232
0.6379345946,0.1895160051,0.3654518682,0.2197076518,0.8864559963,0.1083897317,0.3174902096,0.3621714843,0.4919017859
0.4757987691,0.2142195101,0.5227373068,0.2520101032,0.8716112107,0.1398973578,0.2195733824,0.3578280593,0.5395205536
0.6764398433,0.2208840361,0.317140521,0.3259796329,0.8651165043,0.0921096364,0.3043062687,0.3307765247,0.5091945655
0.5010759553,0.3322750668,0.2533134916,0.1742783612,0.9335301687,0.0955294411,0.1813832479,0.4097905824,0.5537457167
0.673241264,0.2203015483,0.21281925,0.3449893214,0.7948800214,0.0719948549,0.5581672897,0.5706201981,0.1109989249
0.5878636615,0.1984029931,0.4119170025,0.22519848,0.9103813501,0.0544869961,0.2343147905,0.2407801386,0.7145774666
0.6207314201,0.2248023402,0.3340697346,0.1824238674,0.983086582,0.0785347717,0.3272719627,0.3456664298,0.4723180758
0.4434447177,0.4207618492,0.2284182001,0.2768767774,0.9334751571,0.1116517175,0.2756925952,0.4452949801,0.504409564
0.5695686408,0.2534876674,0.3375508952,0.1959086573,0.899807572,0.0978943255,0.2603396376,0.3470164073,0.5120937676
0.5992538071,0.2684792252,0.3009642549,0.1631937563,0.97299401,0.1170711477,0.2839206754,0.4358633293,0.4872318707
0.6676886248,0.1663990531,0.3582259586,0.3135618478,0.8249647502,0.0785674797,0.3257112707,0.282325866,0.5044455595
0.5963233943,0.2433914185,0.4092886381,0.2228304546,0.9190450871,0.0923641011,0.268244621,0.3837960147,0.5888428188
0.5833636405,0.2468636101,0.407088417,0.1766036087,0.9309061996,0.1296513287,0.3050325377,0.3116458695,0.5374451768
0.5527724468,0.311600935,0.2828693914,0.3121262451,0.8411419179,0.0673853529,0.2963484972,0.3367644233,0.5417952938
0.668466544,0.2028032404,0.354329019,0.2937147345,0.8356473644,0.1325059359,0.3667075275,0.3280708529,0.4991160613
0.5972755531,0.1925519092,0.4364653286,0.3500371668,0.6993566859,0.1119758381,0.3600002632,0.2872143071,0.5720018254
0.6581197915,0.2214006162,0.2540739098,0.2736853155,0.912611204,0.0859853285,0.3321508991,0.2999958181,0.5489030018
0.5688823098,0.2119438454,0.3705433891,0.1947358622,0.8738129101,0.0685937867,0.2419031476,0.3389997187,0.5178385297
0.6607452733,0.1582102908,0.4489124387,0.2957563858,0.8936209476,0.0609034298,0.3337152748,0.3728326873,0.4592954851
0.6945125079,0.2050262053,0.3153069704,0.2070568046,0.9818759608,0.085795568,0.3081959491,0.4353696702,0.4175825806
0.7091178974,0.212446062,0.3482920594,0.2996694321,0.9105170583,0.0963110522,0.3084126803,0.3431305392,0.5226925853
0.4938276865,0.3577463923,0.3813955465,0.2306959641,0.8694109203,0.1070186691,0.2239580207,0.4225682992,0.5067868457
0.6806521146,0.1855007802,0.3503219249,0.346666345,0.8209124976,0.1180693943,0.4611530974,0.0521117372,0.7224285719
0.5472481894,0.3069323512,0.2817637492,0.2523267038,0.8709136683,0.1119630629,0.2519711573,0.338131536,0.5186791547
0.5372134274,0.2313503823,0.3790746236,0.1925979607,0.925526368,0.0987940505,0.2438676938,0.3606037275,0.5179429977
0.5830759218,0.2978863696,0.2977158853,0.2602434504,0.8564853761,0.0976950617,0.2968834305,0.3339078269,0.5159404214
0.6097564383,0.2196403454,0.4154758921,0.201544345,0.9705831189,0.0964094907,0.1703907013,0.4966425172,0.4866941258
0.5995660293,0.2241422191,0.2747002521,0.2749968963,0.8136298589,0.1103606652,0.3499999465,0.2483101259,0.5028673222
0.6880742477,0.2047295763,0.298394645,0.2849405527,0.8740168258,0.1030157553,0.3195425866,0.3814727456,0.4420100479
0.5436769885,0.3144636352,0.2947359649,0.2213701748,0.9353186535,0.1260159817,0.3163745503,0.2892974402,0.5573083801
0.6386911809,0.2485679066,0.3123666052,0.2890980485,0.851014535,0.1189349246,0.2838254164,0.3568493931,0.5288852674
0.6391468951,0.2651728819,0.215852852,0.3163792769,0.8835586929,0.0784657743,0.3136164396,0.3199892954,0.5158013176
0.6731617358,0.2012180968,0.3078840697,0.2991625875,0.8232870342,0.1162390647,0.2604815424,0.3397832889,0.5102200799
0.617846935,0.2218839922,0.3548159307,0.336703283,0.7915989929,0.0931483557,0.2973180725,0.2217350741,0.6240773807
0.6211199344,0.1959914101,0.3134472052,0.15892152,0.9345551647,0.0913915711,0.1699461864,0.4519161278,0.5086759098
0.6672415281,0.2439580545,0.2969920113,0.2998073092,0.8820635503,0.1113946022,0.3554523938,0.296457246,0.5048298043
0.6523404875,0.2363747487,0.3555096792,0.2208338459,0.9314162122,0.139982892,0.3356925193,0.2545646048,0.5412360516
0.5723491874,0.1990311356,0.3914312803,0.2517563313,0.868132339,0.0472019689,0.304493688,0.35422282,0.4812508178
0.2409504348,0.649757477,0.3690623427,0.1378541847,1.0387261196,0.1271184392,0.332461246,0.6937163742,0.2755536201
0.6550039204,0.1997352622,0.3119563633,0.2877796997,0.8847927811,0.0768433977,0.3614306832,0.1306405407,0.6492120134
0.6430267917,0.1940178013,0.400547094,0.3119832379,0.8713000315,0.0641928016,0.2870803049,0.3158515339,0.4778719709
0.6111513492,0.2432265295,0.3367179325,0.2831986727,0.8792206761,0.1173414156,0.3288071904,0.2938438388,0.5593557751
0.6066598027,0.2118064774,0.4256190051,0.1316142615,1.0470168468,0.0490440087,0.3563629087,0.4461940598,0.4272625757
0.5613056749,0.2349250756,0.3935909393,0.1503766756,0.9611203121,0.1580107288,0.2160941518,0.3573703176,0.5953781821
0.5912699162,0.2523916854,0.357430769,0.1199972291,0.9890364014,0.0913733054,0.1858949343,0.4873415649,0.4337651316
0.5234741357,0.2223974446,0.3099786855,0.2124241648,0.9118182213,0.1315680156,0.2794744945,0.3833349513,0.4360841162
0.557153879,0.2938801474,0.3723410779,0.2748539188,0.9086751692,0.0852535994,0.3051345258,0.4559276933,0.4114196583
0.6544979972,0.2127271396,0.3660698757,0.1943868053,0.9644736065,0.1175505261,0.3032562299,0.226974218,0.6137749779
0.6506855421,0.2572031281,0.324484496,0.2340733661,0.9249523449,0.0990582756,0.2694051202,0.3908835581,0.520902633
0.6242764716,0.1857841459,0.4063446899,0.2212014315,0.9387339502,0.0904860314,0.3284680698,0.1952104839,0.6730380698
0.666332175,0.2819466481,0.2160015173,0.2759802579,0.9092121537,0.0879565061,0.2697785705,0.330271152,0.5785509308
0.6855755921,0.2050203668,0.2074941714,0.2020483737,0.9609210936,0.1005741783,0.3108171682,0.2972260723,0.5603982665
0.5652499239,0.2368796336,0.3165624543,0.2819826677,0.8289916874,0.1037366027,0.2478801852,0.3456216008,0.4961270758
0.6775336366,0.179445198,0.2849655676,0.1375694944,0.9338028701,0.172562337,0.3505648025,0.4035475423,0.4244626896
0.5647175447,0.1994782303,0.3916507577,0.2896319791,0.743028258,0.1530571781,0.3422235958,0.2631788699,0.5049520268
0.6441613696,0.1824059093,0.3267866412,0.1934715035,0.9454382823,0.1376011488,0.2772676433,0.2567682343,0.5855212007
0.6860626395,0.1290505696,0.3856942956,0.1640346397,0.9621881967,0.0996969594,0.2780122102,0.3884451462,0.4844030732
0.6792152308,0.2065179191,0.3200756755,0.181803489,0.9937276532,0.0876615575,0.2978635543,0.3416746505,0.5236186892
0.5951793944,0.2107013457,0.3615082482,0.1841717193,0.8657452642,0.0819655164,0.2493291806,0.2916762069,0.6218591136
0.6351867676,0.2178948217,0.3029623097,0.2523957004,0.8966990232,0.0981149267,0.2685305448,0.4179763688,0.4454796918
0.6737209397,0.1625265977,0.2889793707,0.3081917668,0.8150920221,0.1061904258,0.3100681045,0.3042856299,0.5178664632
0.5651396366,0.246225224,0.3843409968,0.2301504137,0.9479837217,0.1347184904,0.2645437146,0.4160091308,0.5451475477
0.5426448099,0.2914223302,0.3350212362,0.2227933781,0.9418399696,0.0849380293,0.144484419,0.5031588414,0.4928834266
0.6061259351,0.133400308,0.4562152188,0.10201225,1.048323983,0.0641620421,0.1501760378,0.4518215051,0.5422230522
0.5085588155,0.276190502,0.2678679078,0.2761579752,0.8588093421,0.1257167428,0.2552586529,0.3020029918,0.5894173802
0.5688116246,0.3101473245,0.3349607852,0.1696943926,0.9624207134,0.0683791104,0.2748045407,0.3241522875,0.5752009144
0.44610792,0.3640121867,0.3721174595,0.1344868298,0.9869374356,0.1051416256,0.2377216956,0.5691428791,0.412637006
0.6598934966,0.2274812472,0.3075015413,0.2652732878,0.8637065612,0.115975658,0.3295799671,0.3571959242,0.4588591386
0.6871666939,0.2156034484,0.2795984497,0.1723481908,0.9376058668,0.1127161719,0.213312908,0.4009369267,0.5392244962
0.5679849609,0.271189101,0.398309866,0.2329563857,0.8986571666,0.075896102,0.269813356,0.4169798563,0.5042142863
0.6243696118,0.1965082382,0.4257609133,0.1924736819,0.9562760554,0.1036943023,0.2752624611,0.3814794848,0.5272883665
0.5748453698,0.2238427155,0.3584274518,0.2646978337,0.8174460046,0.1935515513,0.337348089,0.3228871736,0.5436597823
0.6621199294,0.2161474602,0.2632515212,0.1564357198,0.9398643636,0.1175505006,0.2538498772,0.3579266699,0.5708541057
0.5869434989,0.2510292402,0.4014703359,0.2828268208,0.8810023164,0.0512234101,0.319186431,0.5996020254,0.2793925215
0.6894351114,0.325094867,0.3355627502,0.1501732077,0.9483642376,0.1684312333,0.2075666478,0.57080217,0.4486778631
0.6780670668,0.2476867658,0.3025604594,0.2757776632,0.859816003,0.1641444898,0.3226395848,0.341164497,0.5080357979
0.6291794436,0.2476923021,0.253071829,0.2612750692,0.9045853219,0.1030956479,0.2415874504,0.4071287434,0.5202468938
0.6211125149,0.2525028856,0.2886990414,0.2079113029,0.9466003854,0.0942553971,0.2984516436,0.2852943942,0.5752235543
0.5781004009,0.2997181412,0.2865924399,0.202534188,0.9794645683,0.0784119608,0.3009210074,0.3170126513,0.5447464283
0.7009721091,0.2291783685,0.3093043818,0.2606405641,0.8747078472,0.1487861916,0.2508610929,0.4166641446,0.5085898675
0.5067661935,0.3165853702,0.2799463307,0.2396151614,0.8866966964,0.0855241144,0.2261219594,0.4463058156,0.4390365094
0.5923823497,0.1525739101,0.4525098772,0.1650291632,0.9066656604,0.090344412,0.256683806,0.434785762,0.4791111817
0.5153716784,0.3186922327,0.3212715277,0.3542844712,0.7914087319,0.1330103875,0.3298658727,0.3138746888,0.4558973554
0.5838491398,0.2856422504,0.2712116387,0.2488464109,0.9086750094,0.085203426,0.2553925051,0.380110762,0.5375079309
0.5629800512,0.2691626582,0.3223927354,0.298513296,0.8947898742,0.0963160533,0.3120865076,0.3586296796,0.5531144315
0.5674097735,0.2538205823,0.3976020962,0.2013711392,0.9670135721,0.1115027383,0.2218068039,0.3628963623,0.6275524214
0.5374389783,0.2770624874,0.3395069233,0.160621946,0.9735878524,0.0823519215,0.3095557952,0.2313269193,0.6228405972
0.4669143282,0.3432151003,0.4047559372,0.1519011757,0.9581641055,0.1101679634,0.1979740975,0.4612451472,0.4996440066
0.6501555991,0.20979396,0.3452271511,0.324452978,0.8616457251,0.0811854113,0.2935559353,0.3718159661,0.4431538089
0.7055909808,0.2341290729,0.2830025676,0.2687394858,0.8588254177,0.150104976,0.290173037,0.39846361,0.4549488649
0.8060956071,0.206827902,0.3058799515,0.2873415915,0.8526502007,0.0860225306,0.3949276003,0.2890616823,0.6225746807
0.6740873401,0.1918358198,0.345338532,0.1117102592,1.0139763728,0.0842583177,0.319019583,0.2228380087,0.5473568521
0.5922467238,0.1946580553,0.4678507882,0.2397101488,0.9481169436,0.1209930658,0.3215460494,0.2720159022,0.5867623226
0.6314269353,0.2719935419,0.2746815364,0.207547508,0.9698646558,0.0920978834,0.1976022175,0.3939611982,0.5883069712
0.6102649007,0.1814534738,0.411058892,0.2557730815,0.8068260439,0.1787303177,0.4485596081,0.6257685874,0.2178192594
0.5356707124,0.2220510154,0.3446190823,0.1299058566,0.983555145,0.0909492959,0.1451350942,0.4435408572,0.5226182754
0.6697321104,0.2131985621,0.4039594991,0.2598166627,0.9224902556,0.1142702414,0.254482616,0.4156641654,0.4662563594
0.5856005523,0.2427922651,0.4089214955,0.275504564,0.8464954299,0.0844846251,0.2994050688,0.3402111867,0.5968707041
0.5537941386,0.2330480171,0.4146631408,0.300410995,0.8175521437,0.1297463657,0.3091757919,0.3155448183,0.5402958524
0.7242062996,0.1693048807,0.3861969626,0.2747141155,0.9281963534,0.1217564122,0.2263145443,0.3938359319,0.6037211944
0.5930957277,0.2120334434,0.3651691544,0.1627765105,0.9253002215,0.112486038,0.2189682598,0.3740370306,0.5675517233
0.572372494,0.2876530181,0.3497765515,0.2181715472,0.9125496082,0.0894124851,0.2912124098,0.3923443709,0.505585404
0.6685361713,0.1833938842,0.34730968,0.1606955048,0.990835062,0.1043423056,0.235817122,0.3620941491,0.5089355023
0.6527585131,0.1908550826,0.3726262212,0.3679089357,0.7886394762,0.0756459094,0.4086961531,0.1794492197,0.6244213218
0.6349662383,0.2098958002,0.3667581829,0.2287543688,0.9370903892,0.0734923947,0.293944637,0.3782713697,0.5138615358
0.6837529512,0.1419263327,0.3579606539,0.4025970816,0.7633614741,0.1019889884,0.3836842863,0.2385133353,0.5623975279
0.6127091378,0.2205767198,0.391950154,0.1892193853,0.9746024155,0.0909697483,0.4215091668,0.563244046,0.2727890755
0.6496398235,0.1941760112,0.3612367126,0.2826719379,0.8918659649,0.0440058135,0.3746164388,0.7529914531,0.164187315
0.5974609527,0.1747770315,0.4267027699,0.336970189,0.7551569188,0.1314057895,0.3541351847,0.1437020121,0.6595521251
0.6594296402,0.1612234678,0.3640874075,0.2547572869,0.8616815495,0.0708479964,0.2777766594,0.3906165866,0.4846160664
0.56412555,0.190979675,0.3719829338,0.1362457922,1.0251805105,0.0886478502,0.2662203628,0.2744628715,0.6047631879
0.6429009909,0.2165375992,0.2893330702,0.2239214106,0.9358164323,0.0701763275,0.3283526453,0.2262583703,0.5654452038
0.5412399471,0.1748435306,0.4230797281,0.3010360589,0.8126216951,0.0766068913,0.3556823865,0.3336549926,0.4723658744
0.6018692428,0.2432614853,0.3697945905,0.2720857301,0.9173973835,0.1144048572,0.2855438003,0.3335878153,0.6120354671
0.5304517797,0.2683840115,0.4610872222,0.1341462148,1.0106856959,0.077450893,0.208303358,0.4447265216,0.5355190571
0.6143967515,0.2332835434,0.3632862956,0.10563105,1.0257102521,0.1360099914,0.1240007802,0.4292551803,0.5938922976
0.5710150302,0.2316914752,0.374334822,0.2046197464,0.8638503653,0.1277922848,0.3039103595,0.2007988518,0.5991688518
0.60428223,0.2410530619,0.3593016656,0.2186282325,0.9486225857,0.0703451144,0.3171331901,0.3579608616,0.4807186325
0.647877033,0.1575637393,0.3956212704,0.3083219994,0.8087615815,0.1022004559,0.3116421841,0.3187142411,0.5325222542
0.7191842559,0.1534887444,0.2617163244,0.2935677913,0.8775131651,0.1146411963,0.3658246947,0.2791677485,0.5346311906
0.5976556675,0.2389888025,0.2811076397,0.1388843555,1.0106926573,0.1066618857,0.3050408516,0.5049874333,0.3353839458
0.5451818888,0.2561473517,0.3816684468,0.3162061043,0.8083833284,0.1156767942,0.322226981,0.3136491376,0.535804437
0.5310908677,0.355619044,0.2822635318,0.2574416165,0.8806071183,0.0951078634,0.2907352338,0.3506495713,0.5184661476
0.58113162,0.2367341753,0.2845973547,0.1742137109,0.8914147357,0.1169152645,0.3394379231,0.5815377698,0.2926914205
0.6496758234,0.2075044993,0.2981378778,0.31153546,0.8534905646,0.1113337286,0.3279905143,0.298978155,0.5864320338
0.6217760398,0.2268912248,0.2999841898,0.3095510346,0.8067631673,0.1161171514,0.3441025048,0.3264059588,0.4554593103
0.5481548475,0.2487318646,0.4096852051,0.1219619335,0.982971263,0.1265565307,0.2541046355,0.3977921106,0.4939041008
0.5882385144,0.2285645302,0.31891177,0.3846420615,0.7501132749,0.1057296297,0.3049091718,0.3114181417,0.5634826832
0.5804503642,0.2436592583,0.3668204579,0.3156050581,0.7954690396,0.1425943397,0.3603598809,0.2100388615,0.5802559888
0.5476712913,0.237733492,0.3410421909,0.2648887129,0.8820175731,0.1050406538,0.2431548021,0.376300824,0.515105843
0.6282906501,0.1803193188,0.4135910189,0.2809828504,0.8750720652,0.0819965806,0.3568731214,0.2840703167,0.5582716313
0.6620498573,0.232167702,0.3577823729,0.2608428904,0.9145630853,0.0560392325,0.2651054367,0.4559221232,0.451408695
0.6421489425,0.2414485011,0.353716029,0.3173987399,0.7839390178,0.0935190002,0.1921333377,0.3655871554,0.5960495292
0.5739668313,0.3020933135,0.3098672379,0.1271623033,1.0230574457,0.1082214441,0.2229940049,0.3186052941,0.5944715312
0.6889240247,0.1833839651,0.2737639093,0.1929098693,0.9775747667,0.0839987218,0.3165464387,0.2808771103,0.62414688
0.4247289259,0.3933183226,0.3794098696,0.2561223952,0.85014707,0.1408193885,0.2947478421,0.3439349732,0.5450655868
0.5923321322,0.2155036127,0.3685161148,0.184001193,0.9632729068,0.0767475762,0.3115197045,0.3203546584,0.4968613739
0.6264428049,0.2440750856,0.2522194935,0.3035549396,0.8456885554,0.1046897423,0.3422187032,0.294079392,0.5149997907
0.544033647,0.3685193646,0.3267002952,0.3011399247,0.8745044848,0.1594356989,0.3062545665,0.2646744961,0.5565266877
0.6564130079,0.183673519,0.3885415301,0.2702732938,0.9023819402,0.0840456076,0.3046417491,0.2685245131,0.7008258416
0.6849647095,0.1222147894,0.3774217174,0.2076159484,0.9551551632,0.1034526492,0.2785300907,0.1963160585,0.7014164044
0.565768002,0.2679235604,0.3167487756,0.3486837646,0.7900892138,0.0850673216,0.3404947132,0.1970601755,0.6040500077
0.6368351754,0.2303418133,0.3112357268,0.3067439926,0.8604264494,0.0823993488,0.299651025,0.3471753387,0.5767505474
0.6761035833,0.1382395869,0.2951280926,0.2682985777,0.8164737226,0.0994928968,0.3359189717,0.298432015,0.4538127259
0.524497836,0.2427638478,0.3959696032,0.2332188615,0.8639661547,0.0781601196,0.280064645,0.355420855,0.5042220199
0.5666528028,0.1808329664,0.4436088853,0.0987360908,0.9949077909,0.0859274633,0.1609864674,0.3966073921,0.5934599176
0.5679408282,0.2193280493,0.4562771685,0.2414690674,0.9380504954,0.1138372066,0.2998820884,0.3048115136,0.6569358445
0.5239500251,0.293939262,0.3583701685,0.2768966493,0.8164644681,0.087568674,0.30246939,0.3671666569,0.503144873
0.7245048718,0.173932864,0.2948708512,0.3455465476,0.7977193255,0.1086754011,0.2718660934,0.3380846711,0.5200504747
0.6589424655,0.2095436055,0.2392736251,0.2029070973,0.8996174439,0.0819975911,0.2199652544,0.393636567,0.5012494806
0.6284014074,0.2617928462,0.3329110752,0.0879113977,1.0656086496,0.0560612128,0.0907357681,0.5431557196,0.552283109
0.5921963673,0.2399532536,0.2814234966,0.1702760471,0.9307033257,0.2171467946,0.3317605943,0.1061003169,0.716872043
0.6426180859,0.3038261917,0.2953057436,0.332080985,0.8286099224,0.1232682277,0.2751281119,0.4758540568,0.3982455479
0.5996636929,0.2335454123,0.4033202333,0.1620007101,0.9673381094,0.1306487552,0.256584619,0.3858631423,0.5250929629
0.4761301216,0.2956816749,0.4269131105,0.1903295014,0.9542675128,0.0706603572,0.1938952474,0.4036434401,0.5882093327
0.5769193049,0.3014739616,0.3792612894,0.2577817068,0.8990332638,0.1155173985,0.2998746951,0.3176926637,0.5017949251
0.5511596226,0.295192951,0.2733817533,0.2397469911,0.8922471922,0.1342829676,0.3124098925,0.336499302,0.4629004868
0.6385405135,0.2319560189,0.3283933795,0.3167584928,0.8642262055,0.0798231547,0.2519216236,0.4130826814,0.5086375081
0.6692282349,0.2104023015,0.2845261995,0.1601744895,0.9751497769,0.1633130799,0.2001658993,0.3381377733,0.625634938
0.4598757693,0.3061107173,0.4835165861,0.3109608138,0.8570322946,0.1131650763,0.3150452106,0.2279688258,0.6398411051
0.6424292632,0.1859863476,0.1812788526,0.2550013545,0.8869497917,0.0721960785,0.3040838687,0.2908699144,0.5733693297
0.5515575974,0.224602113,0.4066803651,0.1384630842,0.9678941681,0.0839715307,0.273909078,0.2826587586,0.6079488429
0.5384813746,0.1974009242,0.4125367848,0.1829268407,0.9227643882,0.112509789,0.3751793452,0.3553395663,0.4138803318
0.614782933,0.2203468345,0.3515306027,0.2194213497,0.9170453207,0.1229269248,0.2242968955,0.4024190226,0.5463218364
0.4976218935,0.2102968749,0.4507869009,0.2704377979,0.8792498761,0.0764313231,0.31383976,0.2952428957,0.5870132277
0.5848248227,0.3386293486,0.347168513,0.222845915,0.9615109772,0.1177902937,0.3667094165,0.3149798137,0.5806961183
0.6363131617,0.2473359102,0.295602516,0.3778672927,0.7729994349,0.1031369513,0.3878602275,0.2079077188,0.4931023072
0.6568440618,0.2019713569,0.2560912043,0.2131398694,0.937225001,0.0998151285,0.2372817538,0.3455170846,0.597350575
0.5259471327,0.231776232,0.4212549634,0.1864477546,0.9746483584,0.1288182741,0.2521870515,0.2684003069,0.6889319533
0.529515946,0.210662264,0.3810538068,0.1148012754,0.9901268635,0.1296334928,0.340602065,0.1875435696,0.5666298377
0.6106826073,0.1483834489,0.4112855849,0.1552424443,0.9601847502,0.1320108541,0.1850123522,0.4312109895,0.5298768386
0.5821972205,0.2497175256,0.3923413668,0.2602094148,0.9140232459,0.0810775798,0.2879304097,0.3780337182,0.4709790625
0.6585858856,0.2019521164,0.3610859133,0.2441018406,0.966342637,0.07914509,NA,0.4172002732,0.4699267094
0.5730833888,0.2569015408,0.3987703384,0.1449475997,0.9872645608,0.1284175757,0.2289543951,0.3969345818,0.5656771084
0.5918033416,0.2603340949,0.3286057933,0.2741211654,0.8700627467,0.0840776703,0.2315868668,0.3532404683,0.5538217629
